day,event_slot,baseline_quality,mechanism,payment_usd,realized_n1_value_usd,absolute_error_usd,overpayment_usd,base_case_max_loading,n1_base_case_max_loading,n1_max_post_contingency_loading,binding_contingency_constraints,credible_line_contingencies,excluded_islanding_contingencies,load_multiplier,peak_dc_penetration,dc_power_scale,settlement_generator_segments,evaluation_generator_segments,checkpoint_schema_version,panel_checksum
86,70,Risk-Constrained Convex Verifier,N-1 signed linear,-11.710150350390396,-8.163308727091135,3.5468416232992617,0.0,0.7843485281297287,0.7508099496549977,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
86,70,Risk-Constrained Convex Verifier,N-1 exact net value,-12.020583607703884,-8.163308727091135,3.8572748806127493,0.0,0.7843485281297287,0.7508099496549977,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
86,71,Trace-Anchored Reference,Base-case exact net value,7.819640733712731,-18.620534825455252,26.440175559167983,26.440175559167983,0.7811623602735395,0.7504613699545377,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
86,71,Trace-Anchored Reference,N-1 signed linear,-18.928861124348195,-18.620534825455252,0.3083262988929434,0.0,0.7811623602735395,0.7504613699545377,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
86,71,Trace-Anchored Reference,N-1 exact net value,-18.928861124360992,-18.620534825455252,0.30832629890574026,0.0,0.7811623602735395,0.7504613699545377,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
86,71,Risk-Constrained Convex Verifier,Base-case exact net value,1.8189894035458565e-12,-18.620534825455252,18.62053482545707,18.62053482545707,0.7820195540485777,0.7505897781717239,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
86,71,Risk-Constrained Convex Verifier,N-1 signed linear,-28.190837551544117,-18.620534825455252,9.570302726088865,0.0,0.7820195540485777,0.7505897781717239,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
86,71,Risk-Constrained Convex Verifier,N-1 exact net value,-28.190837551555887,-18.620534825455252,9.570302726100635,0.0,0.7820195540485777,0.7505897781717239,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,64,Trace-Anchored Reference,Base-case exact net value,-7.199036493755557,-85.37618663570538,78.17715014194982,78.17715014194982,0.7780886877351872,0.7499747251194849,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,64,Trace-Anchored Reference,N-1 signed linear,-85.51267212027196,-85.37618663570538,0.1364854845665775,0.0,0.7780886877351872,0.7499747251194849,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,64,Trace-Anchored Reference,N-1 exact net value,-85.71944746254121,-85.37618663570538,0.3432608268358308,0.0,0.7780886877351872,0.7499747251194849,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,64,Risk-Constrained Convex Verifier,Base-case exact net value,28.01902187381347,-85.37618663570538,113.39520850951885,113.39520850951885,0.7770556756344018,0.7471801226046382,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,64,Risk-Constrained Convex Verifier,N-1 signed linear,-55.80089164880306,-85.37618663570538,29.57529498690232,29.57529498690232,0.7770556756344018,0.7471801226046382,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,64,Risk-Constrained Convex Verifier,N-1 exact net value,-56.007666991072256,-85.37618663570538,29.368519644633125,29.368519644633125,0.7770556756344018,0.7471801226046382,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,65,Trace-Anchored Reference,Base-case exact net value,21.783879147760672,0.923870941693167,20.860008206067505,20.860008206067505,0.7798886457162516,0.7502160255343995,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,65,Trace-Anchored Reference,N-1 signed linear,0.9059456027792114,0.923870941693167,0.017925338913955535,0.0,0.7798886457162516,0.7502160255343995,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,65,Trace-Anchored Reference,N-1 exact net value,0.6991702605082537,0.923870941693167,0.22470068118491326,0.0,0.7798886457162516,0.7502160255343995,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,65,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,0.923870941693167,0.923870941693167,0.0,0.7820105558334528,0.7506226548961423,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,65,Risk-Constrained Convex Verifier,N-1 signed linear,-27.10569300349497,0.923870941693167,28.029563945188137,0.0,0.7820105558334528,0.7506226548961423,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,65,Risk-Constrained Convex Verifier,N-1 exact net value,-27.10569300350835,0.923870941693167,28.029563945201517,0.0,0.7820105558334528,0.7506226548961423,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,66,Trace-Anchored Reference,Base-case exact net value,21.78387914776249,-5.848482786328532,27.632361934091023,27.632361934091023,0.7784174189434903,0.7499771521314716,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,66,Trace-Anchored Reference,N-1 signed linear,-5.879767337350345,-5.848482786328532,0.03128455102181338,0.0,0.7784174189434903,0.7499771521314716,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,66,Trace-Anchored Reference,N-1 exact net value,-6.086542679619015,-5.848482786328532,0.23805989329048316,0.0,0.7784174189434903,0.7499771521314716,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,66,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-5.848482786328532,5.848482786328532,5.848482786328532,0.7805147402652058,0.750390520836336,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,66,Risk-Constrained Convex Verifier,N-1 signed linear,-33.93027287182031,-5.848482786328532,28.081790085491775,0.0,0.7805147402652058,0.750390520836336,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,66,Risk-Constrained Convex Verifier,N-1 exact net value,-33.93027287182122,-5.848482786328532,28.081790085492685,0.0,0.7805147402652058,0.750390520836336,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,67,Trace-Anchored Reference,Base-case exact net value,17.912142068824323,-30.87889036202978,48.7910324308541,48.7910324308541,0.7735518643973521,0.7492635937179171,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,67,Trace-Anchored Reference,N-1 signed linear,-30.818066592355425,-30.87889036202978,0.060823769674353656,0.060823769674353656,0.7735518643973521,0.7492635937179171,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,67,Trace-Anchored Reference,N-1 exact net value,-31.024841934626238,-30.87889036202978,0.1459515725964593,0.0,0.7735518643973521,0.7492635937179171,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,67,Risk-Constrained Convex Verifier,Base-case exact net value,1.8189894035458565e-12,-30.87889036202978,30.878890362031598,30.878890362031598,0.7749776543841315,0.7496333968046872,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,67,Risk-Constrained Convex Verifier,N-1 signed linear,-55.284557150891025,-30.87889036202978,24.405666788861247,0.0,0.7749776543841315,0.7496333968046872,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,67,Risk-Constrained Convex Verifier,N-1 exact net value,-55.49133249316037,-30.87889036202978,24.612442131130592,0.0,0.7749776543841315,0.7496333968046872,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,68,Trace-Anchored Reference,Base-case exact net value,18.5226652029869,-48.002598427643534,66.52526363063043,66.52526363063043,0.7711657442663845,0.7490342556898208,1.0000000000000018,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,68,Trace-Anchored Reference,N-1 signed linear,-47.77495694054296,-48.002598427643534,0.22764148710057697,0.22764148710057697,0.7711657442663845,0.7490342556898208,1.0000000000000018,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,68,Trace-Anchored Reference,N-1 exact net value,-47.98173228281303,-48.002598427643534,0.020866144830506528,0.020866144830506528,0.7711657442663845,0.7490342556898208,1.0000000000000018,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,68,Risk-Constrained Convex Verifier,Base-case exact net value,1.8189894035458565e-12,-48.002598427643534,48.00259842764535,48.00259842764535,0.7731015495591852,0.7491317861559119,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,68,Risk-Constrained Convex Verifier,N-1 signed linear,-72.14309883746077,-48.002598427643534,24.140500409817236,0.0,0.7731015495591852,0.7491317861559119,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,68,Risk-Constrained Convex Verifier,N-1 exact net value,-72.34987417973025,-48.002598427643534,24.347275752086716,0.0,0.7731015495591852,0.7491317861559119,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,69,Trace-Anchored Reference,Base-case exact net value,22.10221671141153,-31.359287819355814,53.46150453076734,53.46150453076734,0.7729804717910453,0.7491623528736107,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,69,Trace-Anchored Reference,N-1 signed linear,-31.240630880504337,-31.359287819355814,0.11865693885147621,0.11865693885147621,0.7729804717910453,0.7491623528736107,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,69,Trace-Anchored Reference,N-1 exact net value,-31.447406222776408,-31.359287819355814,0.0881184034205944,0.0,0.7729804717910453,0.7491623528736107,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,69,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-31.359287819355814,31.359287819355814,31.359287819355814,0.7751125668829502,0.7495185597333118,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,69,Risk-Constrained Convex Verifier,N-1 signed linear,-59.2194281108137,-31.359287819355814,27.86014029145789,0.0,0.7751125668829502,0.7495185597333118,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,69,Risk-Constrained Convex Verifier,N-1 exact net value,-59.42620345308387,-31.359287819355814,28.06691563372806,0.0,0.7751125668829502,0.7495185597333118,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,70,Trace-Anchored Reference,Base-case exact net value,21.965751595776965,-27.90618345495568,49.871935050732645,49.871935050732645,0.7739953485064791,0.7492167825613649,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,70,Trace-Anchored Reference,N-1 signed linear,-27.86230143076168,-27.90618345495568,0.043882024194001445,0.043882024194001445,0.7739953485064791,0.7492167825613649,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,70,Trace-Anchored Reference,N-1 exact net value,-28.069076773033885,-27.90618345495568,0.16289331807820417,0.0,0.7739953485064791,0.7492167825613649,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,70,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-27.90618345495568,27.90618345495568,27.90618345495568,0.7761076036336105,0.7500271212179704,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,70,Risk-Constrained Convex Verifier,N-1 signed linear,-55.785940696828405,-27.90618345495568,27.879757241872724,0.0,0.7761076036336105,0.7500271212179704,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,70,Risk-Constrained Convex Verifier,N-1 exact net value,-55.99271603909983,-27.90618345495568,28.08653258414415,0.0,0.7761076036336105,0.7500271212179704,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,71,Trace-Anchored Reference,Base-case exact net value,22.08451918034916,-39.70524551266499,61.78976469301415,61.78976469301415,0.7719251262786228,0.7489423126076683,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,71,Trace-Anchored Reference,N-1 signed linear,-39.516127396233465,-39.70524551266499,0.18911811643152276,0.18911811643152276,0.7719251262786228,0.7489423126076683,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,71,Trace-Anchored Reference,N-1 exact net value,-39.7229027385074,-39.70524551266499,0.017657225842413027,0.0,0.7719251262786228,0.7489423126076683,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,71,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-39.70524551266499,39.70524551266499,39.70524551266499,0.7740633511021892,0.7492426071325488,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,71,Risk-Constrained Convex Verifier,N-1 signed linear,-67.36219155750992,-39.70524551266499,27.65694604484493,0.0,0.7740633511021892,0.7492426071325488,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
87,71,Risk-Constrained Convex Verifier,N-1 exact net value,-67.56896689978021,-39.70524551266499,27.86372138711522,0.0,0.7740633511021892,0.7492426071325488,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,64,Trace-Anchored Reference,Base-case exact net value,13.90267587364724,-0.6744116985501023,14.577087572197343,14.577087572197343,0.7830644417012893,0.7506015938721665,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,64,Trace-Anchored Reference,N-1 signed linear,-0.5450196061942103,-0.6744116985501023,0.129392092355892,0.129392092355892,0.7830644417012893,0.7506015938721665,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,64,Trace-Anchored Reference,N-1 exact net value,-0.8450453554360138,-0.6744116985501023,0.17063365688591148,0.0,0.7830644417012893,0.7506015938721665,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,64,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-0.6744116985501023,0.6744116985501023,0.6744116985501023,0.7844748498504762,0.750846627149671,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,64,Risk-Constrained Convex Verifier,N-1 signed linear,-16.2915978289056,-0.6744116985501023,15.617186130355499,0.0,0.7844748498504762,0.750846627149671,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,64,Risk-Constrained Convex Verifier,N-1 exact net value,-16.591623578147846,-0.6744116985501023,15.917211879597744,0.0,0.7844748498504762,0.750846627149671,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,65,Trace-Anchored Reference,Base-case exact net value,13.90267587364724,-7.450740320386103,21.353416194033343,21.353416194033343,0.7815821595284649,0.7504254696267719,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,65,Trace-Anchored Reference,N-1 signed linear,-7.692257357497298,-7.450740320386103,0.241517037111195,0.0,0.7815821595284649,0.7504254696267719,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,65,Trace-Anchored Reference,N-1 exact net value,-7.724855415359343,-7.450740320386103,0.27411509497324005,0.0,0.7815821595284649,0.7504254696267719,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,65,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-7.450740320386103,7.450740320386103,7.450740320386103,0.7829925676776518,0.7507070832035181,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,65,Risk-Constrained Convex Verifier,N-1 signed linear,-23.58030447498212,-7.450740320386103,16.129564154596018,0.0,0.7829925676776518,0.7507070832035181,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,65,Risk-Constrained Convex Verifier,N-1 exact net value,-23.580304474982768,-7.450740320386103,16.129564154596665,0.0,0.7829925676776518,0.7507070832035181,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,66,Trace-Anchored Reference,Base-case exact net value,-16.52997335123291,-58.59866942330336,42.06869607207045,42.06869607207045,0.7817247394719312,0.7504382760562159,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,66,Trace-Anchored Reference,N-1 signed linear,-59.0924970388946,-58.59866942330336,0.4938276155912362,0.0,0.7817247394719312,0.7504382760562159,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,66,Trace-Anchored Reference,N-1 exact net value,-59.09249703890782,-58.59866942330336,0.4938276156044594,0.0,0.7817247394719312,0.7504382760562159,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,66,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-58.59866942330336,58.59866942330336,58.59866942330336,0.7794879090803565,0.749934419243392,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,66,Risk-Constrained Convex Verifier,N-1 signed linear,-46.75813113032548,-58.59866942330336,11.840538292977882,11.840538292977882,0.7794879090803565,0.749934419243392,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,66,Risk-Constrained Convex Verifier,N-1 exact net value,-46.96490647261089,-58.59866942330336,11.633762950692471,11.633762950692471,0.7794879090803565,0.749934419243392,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,67,Trace-Anchored Reference,Base-case exact net value,17.277245674888036,-17.753249062974646,35.03049473786268,35.03049473786268,0.7787085651328417,0.7499549802760471,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,67,Trace-Anchored Reference,N-1 signed linear,-17.849159474647003,-17.753249062974646,0.09591041167235659,0.0,0.7787085651328417,0.7499549802760471,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,67,Trace-Anchored Reference,N-1 exact net value,-18.055934816915396,-17.753249062974646,0.30268575394075015,0.0,0.7787085651328417,0.7499549802760471,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,67,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-17.753249062974646,17.753249062974646,17.753249062974646,0.7806698165018687,0.7503037892065192,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,67,Risk-Constrained Convex Verifier,N-1 signed linear,-36.67351300264919,-17.753249062974646,18.92026393967454,0.0,0.7806698165018687,0.7503037892065192,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,67,Risk-Constrained Convex Verifier,N-1 exact net value,-36.880288344931614,-17.753249062974646,19.127039281956968,0.0,0.7806698165018687,0.7503037892065192,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,68,Trace-Anchored Reference,Base-case exact net value,17.136094182267698,-20.496314613377763,37.63240879564546,37.63240879564546,0.7774776918652629,0.7498663070594853,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,68,Trace-Anchored Reference,N-1 signed linear,-20.57000590436794,-20.496314613377763,0.07369129099017613,0.0,0.7774776918652629,0.7498663070594853,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,68,Trace-Anchored Reference,N-1 exact net value,-20.776781246639075,-20.496314613377763,0.2804666332613124,0.0,0.7774776918652629,0.7498663070594853,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,68,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-20.496314613377763,20.496314613377763,20.496314613377763,0.7794272668760553,0.7502151159899573,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,68,Risk-Constrained Convex Verifier,N-1 signed linear,-39.00662697789186,-20.496314613377763,18.5103123645141,0.0,0.7794272668760553,0.7502151159899573,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,68,Risk-Constrained Convex Verifier,N-1 exact net value,-39.21340232016155,-20.496314613377763,18.717087706783786,0.0,0.7794272668760553,0.7502151159899573,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
88,69,Trace-Anchored Reference,Base-case exact net value,17.136094182271336,-12.978236434104474,30.11433061637581,30.11433061637581,0.7787756994099271,0.7501229946797566,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
