day,conversion_scenario,conversion_scale_factor,event_slot,counterfactual_method,settlement_payment_usd,independent_realized_value_usd,absolute_error_usd,overpayment_usd,maximum_post_contingency_loading,credible_line_contingencies,evaluation_schema_version,certified_checksum,certificate_used_scale,payment_evaluation_profile_checksum
71,heldout-interior-low,0.8,69,Payment-Certified N-1 Verifier,-10.834298294061227,6.871981318492544,17.70627961255377,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,69,Risk-Constrained Convex Verifier,-6.868131258283029,6.871981318492544,13.740112576775571,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,69,Single Feasible Projection,-6.671508665525835,6.871981318492544,13.54348998401838,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,70,Feasible Quantile Projection,-9.191559176817464,5.738068480221045,14.929627657038507,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,70,Payment-Certified N-1 Verifier,-13.620516162025524,5.738068480221045,19.35858464224657,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,70,Risk-Constrained Convex Verifier,-8.481423013496169,5.738068480221045,14.219491493717214,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,70,Single Feasible Projection,-8.348082053746111,5.738068480221045,14.086150533967157,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,71,Feasible Quantile Projection,-9.191559176817464,6.685898265843207,15.87745744266067,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,71,Payment-Certified N-1 Verifier,-13.673058258076708,6.685898265843207,20.358956523919915,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,71,Risk-Constrained Convex Verifier,-8.40933572053109,6.685898265843207,15.095233986374296,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-low,0.8,71,Single Feasible Projection,-8.262470503012082,6.685898265843207,14.948368768855287,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,64,Feasible Quantile Projection,-17.43451626192109,11.4081267705933,28.84264303251439,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,64,Payment-Certified N-1 Verifier,-7.277162743705048,11.4081267705933,18.685289514298347,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,64,Risk-Constrained Convex Verifier,-17.43449849299759,11.4081267705933,28.84262526359089,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,64,Single Feasible Projection,-17.43451626192109,11.4081267705933,28.84264303251439,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,65,Feasible Quantile Projection,-16.68405183925097,9.848597155674724,26.53264899492569,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,65,Payment-Certified N-1 Verifier,-4.9135649042127625,9.848597155674724,14.762162059887489,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,65,Risk-Constrained Convex Verifier,-16.684031234457507,9.848597155674724,26.53262839013223,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,65,Single Feasible Projection,-16.68405183925097,9.848597155674724,26.53264899492569,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,66,Feasible Quantile Projection,-13.184670710224964,10.637612737951711,23.82228344817668,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,66,Payment-Certified N-1 Verifier,-22.39908036473571,10.637612737951711,33.03669310268742,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,66,Risk-Constrained Convex Verifier,-12.94489641383916,10.637612737951711,23.582509151790877,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,66,Single Feasible Projection,-12.89985864224218,10.637612737951711,23.53747138019389,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,67,Feasible Quantile Projection,-9.857733330542032,12.584285515285956,22.442018845827988,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,67,Payment-Certified N-1 Verifier,-13.650320876125988,12.584285515285956,26.234606391411944,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,67,Risk-Constrained Convex Verifier,-9.625030886414606,12.584285515285956,22.20931640170056,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,67,Single Feasible Projection,-9.581344306048775,12.584285515285956,22.165629821334733,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,68,Feasible Quantile Projection,-13.018728767019638,8.720317531682667,21.739046298702306,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,68,Payment-Certified N-1 Verifier,-18.001411755758454,8.720317531682667,26.72172928744112,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,68,Risk-Constrained Convex Verifier,-11.982957651167451,8.720317531682667,20.70327518285012,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,68,Single Feasible Projection,-11.788479096587253,8.720317531682667,20.50879662826992,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,69,Feasible Quantile Projection,-11.869185581630518,10.315361690907594,22.18454727253811,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,69,Payment-Certified N-1 Verifier,-16.254016680220957,10.315361690907594,26.56937837112855,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,69,Risk-Constrained Convex Verifier,-10.300632733647944,10.315361690907594,20.615994424555534,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,69,Single Feasible Projection,-10.00612609273776,10.315361690907594,20.321487783645352,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,70,Feasible Quantile Projection,-13.78072640499522,8.613782047552377,22.3945084525476,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,70,Payment-Certified N-1 Verifier,-20.43405386811901,8.613782047552377,29.047835915671385,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,70,Risk-Constrained Convex Verifier,-12.71706505484508,8.613782047552377,21.330847102397456,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,70,Single Feasible Projection,-12.51734339030736,8.613782047552377,21.131125437859737,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,71,Feasible Quantile Projection,-13.780726404991585,10.035526725987438,23.81625313097902,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,71,Payment-Certified N-1 Verifier,-20.512867012192142,10.035526725987438,30.548393738179584,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,71,Risk-Constrained Convex Verifier,-12.60909069601621,10.035526725987438,22.64461742200365,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
71,heldout-interior-high,1.2,71,Single Feasible Projection,-12.389112077205937,10.035526725987438,22.42463880319337,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,64,Feasible Quantile Projection,-22.32851721325096,-19.917340326868725,2.4111768863822363,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,64,Payment-Certified N-1 Verifier,-5.199864555701424,-19.917340326868725,14.7174757711673,14.7174757711673,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,64,Risk-Constrained Convex Verifier,-18.01910597880305,-19.917340326868725,1.898234348065671,1.898234348065671,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,64,Single Feasible Projection,-17.209836385922245,-19.917340326868725,2.7075039409464807,2.7075039409464807,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,65,Feasible Quantile Projection,-1.9300248076324351,-1.3265976628717908,0.6034271447606443,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,65,Payment-Certified N-1 Verifier,-4.573758701135375,-1.3265976628717908,3.2471610382635845,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,65,Risk-Constrained Convex Verifier,-3.9813779224350574,-1.3265976628717908,2.6547802595632675,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,65,Single Feasible Projection,-4.366563118514023,-1.3265976628717908,3.039965455642232,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,66,Feasible Quantile Projection,-1.2946719336014212,1.2539820658166718,2.548653999418093,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,66,Payment-Certified N-1 Verifier,-3.089842543060513,1.2539820658166718,4.343824608877185,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,66,Risk-Constrained Convex Verifier,-3.543048429677583,1.2539820658166718,4.797030495494255,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,66,Single Feasible Projection,-3.965227805190807,1.2539820658166718,5.219209871007479,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,67,Feasible Quantile Projection,-9.547306173362813,0.8986858835160092,10.445992056878822,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,67,Payment-Certified N-1 Verifier,-8.756727796429914,0.8986858835160092,9.655413679945925,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,67,Risk-Constrained Convex Verifier,-6.475146737317118,0.8986858835160092,7.373832620833127,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,67,Single Feasible Projection,-5.89813713755575,0.8986858835160092,6.796823021071759,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,68,Feasible Quantile Projection,-11.643686529158003,-0.7239861936031957,10.919700335554808,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,68,Payment-Certified N-1 Verifier,-10.695942041245871,-0.7239861936031957,9.971955847642676,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,68,Risk-Constrained Convex Verifier,-7.832355559086864,-0.7239861936031957,7.108369365483668,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,68,Single Feasible Projection,-7.1161069032732485,-0.7239861936031957,6.392120709670053,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,69,Feasible Quantile Projection,-9.062514567096514,0.6210054045477591,9.683519971644271,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,69,Payment-Certified N-1 Verifier,-8.293009785287722,0.6210054045477591,8.914015189835482,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,69,Risk-Constrained Convex Verifier,-5.972031125707872,0.6210054045477591,6.593036530255631,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,69,Single Feasible Projection,-5.391615982043732,0.6210054045477591,6.012621386591491,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,70,Feasible Quantile Projection,-9.183389226493093,0.1172221503984474,9.300611376891538,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,70,Payment-Certified N-1 Verifier,-8.425841616823163,0.1172221503984474,8.54306376722161,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,70,Risk-Constrained Convex Verifier,-6.31347540981551,0.1172221503984474,6.430697560213957,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,70,Single Feasible Projection,-5.774415979041805,0.1172221503984474,5.891638129440253,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,71,Feasible Quantile Projection,-5.003334300878123,1.978458515746752,6.981792816624875,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,71,Payment-Certified N-1 Verifier,-4.490840335984103,1.978458515746752,6.469298851730855,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,71,Risk-Constrained Convex Verifier,-4.063291445414507,1.978458515746752,6.041749961161258,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-low,0.8,71,Single Feasible Projection,-3.8868059623600857,1.978458515746752,5.8652644781068375,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-high,1.2,64,Feasible Quantile Projection,-33.48774674220476,-29.87601049030127,3.611736251903494,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-high,1.2,64,Payment-Certified N-1 Verifier,-7.789840482135332,-29.87601049030127,22.086170008165936,22.086170008165936,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-high,1.2,64,Risk-Constrained Convex Verifier,-27.021979640983773,-29.87601049030127,2.854030849317496,2.854030849317496,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-high,1.2,64,Single Feasible Projection,-25.808075251667105,-29.87601049030127,4.067935238634163,4.067935238634163,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-high,1.2,65,Feasible Quantile Projection,-2.889829283421932,-1.984144383806779,0.905684899615153,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-high,1.2,65,Payment-Certified N-1 Verifier,-6.854253951720239,-1.984144383806779,4.87010956791346,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-high,1.2,65,Risk-Constrained Convex Verifier,-5.972066883654406,-1.984144383806779,3.987922499847628,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-high,1.2,65,Single Feasible Projection,-6.549844677771034,-1.984144383806779,4.565700293964255,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
82,heldout-interior-high,1.2,66,Feasible Quantile Projection,-1.9367999723745013,1.8797733651317683,3.81657333750627,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
