day,method,event_migration_mwh,mae_mw,rmse_mw,nrmse,nmae,normalization_mean_truth_mw,bias_mw,max_abs_error_mw,paid_response_mwh,contract_capped_response_mwh,meter_capped_response_mwh,meter_capped_false_response_mwh,meter_capped_underpayment_mwh,oracle_matched_response_mwh,oracle_response_mwh,false_response_mwh,false_response_ratio,underestimation_mwh,credit_precision,credit_recall,credit_f1,net_system_response_mwh
61,Single Feasible Projection,7.799946382823347,3.4880407684894017,3.6999105565604267,0.2795726870678401,0.26356337953080183,13.234163162950964,-2.946160061206204,8.670091316531163,7.804043999003934,7.804043999003934,7.804043999003934,0.0,20.474484484428864,7.804043999003934,28.2785284834328,0.0,0.0,20.474484484428864,1.0,0.27597065397430404,0.43256583231711476,0.004097616180587238
61,Risk-Constrained Convex Verifier,7.799946382823347,3.3861904035029387,3.5247941288157665,0.26634053739668456,0.25586736099661955,13.234163162950964,-2.9639906043057818,6.75519678715451,8.187000972242275,8.187000972242275,8.187000972242275,0.0,20.091527511190524,8.187000972242275,28.2785284834328,0.0,0.0,20.091527511190524,1.0,0.2895129772059637,0.4490268532748889,-0.13854672861603334
62,High-5-of-10,23.45645774600323,32.435828403286145,52.56839204183256,2.9721350679504375,1.833871254397777,17.68708044553417,19.222283523834093,113.53702293343392,230.08890545448418,230.08890545448418,230.08890545448418,206.63244770848092,1.3766765505351941e-14,23.456457746003252,23.456457746003267,206.63244770848092,0.8980548075550588,1.3766765505351941e-14,0.10194519244494112,0.9999999999999994,0.18502770036820107,153.77826819067275
62,Ridge,23.45645774600323,16.788574919351614,32.54903695588687,1.8402718897626322,0.9491998959947389,17.68708044553417,9.08008255820602,92.3497773002862,126.26956189812442,126.26956189812442,126.26956189812442,103.47462991023053,0.6615257581093847,22.794931987893882,23.456457746003267,103.47462991023053,0.8194740549881286,0.6615257581093847,0.18052594501187125,0.9717977127973596,0.3044885857791907,72.64066046564815
62,Gradient Boosting,23.45645774600323,20.947960272489276,30.77792272742448,1.7401358478694335,1.1843650701423958,17.68708044553417,6.875328453198604,77.93472964596856,134.74961264875478,134.74961264875478,134.74961264875478,111.29315490275152,1.3766765505351941e-14,23.456457746003252,23.456457746003267,111.29315490275152,0.8259256016776385,1.3766765505351941e-14,0.17407439832236143,0.9999999999999994,0.29653043890761416,55.00262762558883
62,Extra Trees,23.45645774600323,27.757220729292648,43.55301131187655,2.4624194731286644,1.5693500583529656,17.68708044553417,12.559314598663436,112.73498465160937,184.72259905782755,184.72259905782755,184.72259905782755,161.26614131182433,1.3766765505351941e-14,23.456457746003252,23.456457746003267,161.26614131182433,0.8730179313974455,1.3766765505351941e-14,0.12698206860255465,0.9999999999999994,0.22534887136227644,100.47451678930746
62,Metadata Gradient Boosting,23.45645774600323,19.556857145630794,30.884942006545245,1.7461865513447934,1.1057142644799087,17.68708044553417,10.359956675397683,70.46069688231634,143.1237130301172,143.1237130301172,143.1237130301172,119.6672552841139,1.3766765505351941e-14,23.456457746003252,23.456457746003267,119.6672552841139,0.8361106119356518,1.3766765505351941e-14,0.16388938806434797,0.9999999999999994,0.28162364868178863,82.87965340318146
62,Ex-post Metadata Gradient Boosting,23.45645774600323,19.168147572214536,30.14620230138201,1.7044193581984672,1.0837372301913355,17.68708044553417,9.997448421381499,71.4670769831176,140.11884172038742,140.11884172038742,140.11884172038742,116.66238397438414,1.3766765505351941e-14,23.456457746003252,23.456457746003267,116.66238397438414,0.8325959774003018,1.3766765505351941e-14,0.16740402259969805,0.9999999999999994,0.28679706315711534,79.979587371052
62,Ex-post Quantile Gradient Boosting,23.45645774600323,6.5238939546703865,7.501983299931674,0.4241504595986534,0.36885081032791994,17.68708044553417,-5.724918158359541,12.483490258556794,25.93843003889133,25.93843003889133,25.93843003889133,3.195903185243381,0.7139308923553167,22.742526853647952,23.456457746003267,3.195903185243381,0.1232111265196674,0.7139308923553167,0.8767888734803327,0.9695635675221694,0.9208453697754052,-45.79934526687633
62,Synthetic Control,23.45645774600323,25.457152752406902,40.3152287890181,2.2793602886109636,1.4393077947940585,17.68708044553417,10.987074529355276,110.41095889668789,169.23336687305198,169.23336687305198,169.23336687305198,145.77690912704873,1.3766765505351941e-14,23.456457746003252,23.456457746003267,145.77690912704873,0.8613957863073256,1.3766765505351941e-14,0.13860421369267434,0.9999999999999994,0.2434633773981195,87.8965962348422
62,Feasible Quantile Projection,23.45645774600323,0.7989757963108555,2.002497185661815,0.11321807416596148,0.045172847987616276,17.68708044553417,4.440892098500626e-16,8.986521939996194,26.652360931246633,26.652360931246633,26.652360931246633,3.1959031852433863,1.9095836023552692e-14,23.45645774600325,23.456457746003267,3.1959031852433863,0.11991069734826308,1.9095836023552692e-14,0.880089302651737,0.9999999999999992,0.9362207437810864,-8.881784197001252e-16
62,Tail-Risk Feasible Counterfactual,23.45645774600323,0.11534278469601406,0.28908708802765753,0.016344534018368724,0.006521301525777652,17.68708044553417,3.986471430739158e-09,1.2973239072736398,23.917828900733195,23.917828900733195,23.917828900733195,0.46137115472994195,1.3766765505351941e-14,23.456457746003252,23.456457746003267,0.46137115472994195,0.019289842595863655,1.3766765505351941e-14,0.9807101574041364,0.9999999999999994,0.9902611482433428,3.1891769669556425e-08
62,Single Feasible Projection,23.45645774600323,1.587618925213974e-14,2.067281779060327e-14,1.1688089424517189e-15,8.97615030418903e-16,17.68708044553417,4.440892098500626e-16,4.973799150320701e-14,23.45645774600323,23.45645774600323,23.45645774600323,1.3322676295501878e-14,4.6629367034256575e-14,23.45645774600322,23.456457746003267,1.3322676295501878e-14,5.679747743570506e-16,4.6629367034256575e-14,0.9999999999999996,0.999999999999998,0.9999999999999988,0.0
62,Risk-Constrained Convex Verifier,23.45645774600323,0.11534278542120491,0.28908708849549464,0.016344534044819507,0.006521301566778813,17.68708044553417,4.2753482976110035e-09,1.2973239092800064,23.917828904789467,23.917828904789467,23.917828904789467,0.4613711587862128,1.3766765505351941e-14,23.456457746003252,23.456457746003267,0.4613711587862128,0.019289842762184185,1.3766765505351941e-14,0.9807101572378157,0.9999999999999994,0.9902611481585547,3.420278149590672e-08
63,High-5-of-10,24.44136486890367,34.40982303878171,51.329000058421215,2.355592131469218,1.5791367122513067,21.790274883626203,15.119089085742058,110.9638207696506,230.14019352488987,230.14019352488987,230.14019352488987,198.11564849809508,25.547123535026365,32.024545026794776,57.57166856182114,198.11564849809508,0.8608476662146749,25.547123535026365,0.13915233378532504,0.5562552871367006,0.22261539579583392,151.9571139690339
63,Ridge,24.44136486890367,25.025891074620862,38.385615278405986,1.7615938983518729,1.1484890029279065,21.790274883626203,9.896299739355069,90.03713151379398,172.775909174718,172.775909174718,172.775909174718,139.68876325590372,24.484522643006848,33.0871459188143,57.57166856182114,139.68876325590372,0.8084967627902613,24.484522643006848,0.19150323720973875,0.5747122976518377,0.2872801723720129,110.17479919793799
63,Gradient Boosting,24.44136486890367,24.135476605561486,32.8447700923676,1.5073132517960128,1.1076260733038081,21.790274883626203,4.208195536689571,76.75449732511956,145.93930502152068,145.93930502152068,145.93930502152068,113.37468856900423,25.00705210930467,32.564616452516475,57.57166856182114,113.37468856900423,0.7768619190853735,25.00705210930467,0.22313808091462675,0.5656361412827249,0.32002811326712677,64.66996557661402
