day,slot,data_center,oracle_baseline_mw,actual_mw,nodal_response_mw,is_event
69,60,DC4@Bus116,15.812079850913975,9.589969418241397,6.222110432672578,0
69,61,DC4@Bus116,14.765330141416852,11.358029215461329,3.407300925955523,0
69,62,DC4@Bus116,13.988869820848546,11.671183175071171,2.317686645777375,0
69,63,DC4@Bus116,9.191360669037229,9.354618849391422,-0.16325818035419282,0
69,64,DC4@Bus116,21.05363649939831,20.940091143863146,0.11354535553516243,1
69,65,DC4@Bus116,21.27918991299095,21.682066829714866,-0.40287691672391546,1
69,66,DC4@Bus116,22.718652902838514,20.08124862662199,2.6374042762165253,1
69,67,DC4@Bus116,22.673617950509197,20.0362136742927,2.637404276216497,1
69,68,DC4@Bus116,19.35957589208079,17.46780875186271,1.8917671402180822,1
69,69,DC4@Bus116,22.448794410990125,21.075181890703103,1.373612520287022,1
69,70,DC4@Bus116,17.806988249432916,16.698993743841836,1.1079945055910798,1
69,71,DC4@Bus116,14.909503014595586,14.285922678316759,0.6235803362788275,1
69,72,DC4@Bus116,14.707947588047697,14.084367251768914,0.6235803362787831,0
69,73,DC4@Bus116,14.717949076833504,14.094368740554682,0.6235803362788221,0
69,74,DC4@Bus116,10.222590648337874,9.5990103120591,0.6235803362787742,0
69,75,DC4@Bus116,11.705014706505487,11.081434370226734,0.6235803362787529,0
69,76,DC4@Bus116,13.593035863568746,12.969455527289952,0.6235803362787937,0
69,77,DC4@Bus116,12.874115288304154,12.250534952025347,0.6235803362788062,0
69,78,DC4@Bus116,14.014737054577129,13.391156718298326,0.6235803362788026,0
69,79,DC4@Bus116,16.65490407168495,16.03132373540618,0.6235803362787706,0
69,80,DC4@Bus116,13.366674484608598,12.743094148329856,0.6235803362787422,0
69,81,DC4@Bus116,12.545930842722392,11.922350506443621,0.6235803362787706,0
69,82,DC4@Bus116,12.593113007333407,11.969532671054576,0.623580336278831,0
69,83,DC4@Bus116,9.115476694776671,8.491896358497915,0.6235803362787564,0
69,84,DC4@Bus116,12.894457299393933,12.270876963115157,0.623580336278776,0
69,85,DC4@Bus116,10.86229039152505,10.238710055246269,0.6235803362787813,0
69,86,DC4@Bus116,10.407250904563973,9.7836705682852,0.6235803362787742,0
69,87,DC4@Bus116,17.652652775136037,17.024183393346473,0.6284693817895644,0
69,88,DC4@Bus116,14.83160130502553,14.18686838542681,0.6447329195987201,0
69,89,DC4@Bus116,14.500459638433616,20.896005398748546,-6.3955457603149295,0
69,90,DC4@Bus116,13.72421262046961,10.180622312467634,3.543590308001976,0
69,91,DC4@Bus116,14.281760714128344,10.674311620499367,3.6074490936289774,0
69,92,DC4@Bus116,11.392194779864688,10.538256437456162,0.8539383424085258,0
69,93,DC4@Bus116,9.806485853591207,8.166198158715986,1.6402876948752212,0
69,94,DC4@Bus116,11.396948025772947,10.734490069973262,0.6624579557996846,0
69,95,DC4@Bus116,10.91908028192223,10.256622326122553,0.6624579557996775,0
