day,slot,baseline_method,nodal_signed_linear_usd,nodal_exact_net_value_usd,polyhedral_bregman_gap_usd,subgradient_inequality_violation_usd
99,69,Risk-Constrained Convex Verifier,-0.02053632262567806,-0.020536322623229353,-2.4487079031132453e-12,2.4487079031132453e-12
99,69,Trace-Anchored Reference,14.464775890025832,14.46477589002825,-2.417621658423741e-12,2.417621658423741e-12
99,70,High-5-of-10,217.59617593226844,215.9499535913128,1.6462223409556316,0.0
99,70,Ridge,77.92583763592458,76.27961529497043,1.6462223409541537,0.0
99,70,Gradient Boosting,269.6447394967177,267.99851715576006,1.6462223409576495,0.0
99,70,Extra Trees,469.3229184371194,467.6766960961613,1.6462223409581043,0.0
99,70,Metadata Gradient Boosting,309.3788389554781,307.7326166145176,1.6462223409604917,0.0
99,70,Ex-post Metadata Gradient Boosting,155.54826512622668,153.90204278526653,1.6462223409601506,0.0
99,70,Ex-post Quantile Gradient Boosting,68.71549340638616,68.7154934063874,-1.2363443602225743e-12,1.2363443602225743e-12
99,70,Synthetic Control,10.97849017248533,10.97849017248518,1.4921397450962104e-13,0.0
99,70,Feasible Quantile Projection,-0.006506123948145204,-0.006506123947474407,-6.707967514785196e-13,6.707967514785196e-13
99,70,Tail-Risk Feasible Counterfactual,-0.006506123948174013,-0.006506123947474407,-6.996061716058044e-13,6.996061716058044e-13
99,70,Single Feasible Projection,-0.006506123948145204,-0.006506123947474407,-6.707967514785196e-13,6.707967514785196e-13
99,70,Risk-Constrained Convex Verifier,-0.006506123948145204,-0.006506123947474407,-6.707967514785196e-13,6.707967514785196e-13
99,70,Trace-Anchored Reference,14.478806088703365,14.478806088707643,-4.277467269275803e-12,4.277467269275803e-12
99,71,High-5-of-10,235.49020656663484,233.73105926164135,1.7591473049934905,0.0
99,71,Ridge,81.07361734502658,79.31447004002985,1.7591473049967306,0.0
99,71,Gradient Boosting,278.59744023239074,276.8382929274012,1.7591473049895399,0.0
99,71,Extra Trees,395.2220593113518,393.46291200635824,1.7591473049935757,0.0
99,71,Metadata Gradient Boosting,309.60708676482784,307.84793945983256,1.759147304995281,0.0
99,71,Ex-post Metadata Gradient Boosting,119.84198034607348,118.08283304107681,1.7591473049966737,0.0
99,71,Ex-post Quantile Gradient Boosting,72.57394760589257,72.57394760589159,9.805489753489383e-13,0.0
99,71,Synthetic Control,12.477627015336772,12.47762701533793,-1.1581846592889633e-12,1.1581846592889633e-12
99,71,Feasible Quantile Projection,0.0,0.0,0.0,0.0
99,71,Tail-Risk Feasible Counterfactual,-4.617028625751134e-14,0.0,-4.617028625751134e-14,4.617028625751134e-14
99,71,Single Feasible Projection,0.0,0.0,0.0,0.0
99,71,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0
99,71,Trace-Anchored Reference,14.485312212651511,14.485312212651479,3.197442310920451e-14,0.0
100,64,High-5-of-10,1929.7080697919012,826.4286302885666,1103.2794395033345,0.0
100,64,Ridge,628.9497378588145,610.5786684404266,18.371069418387947,0.0
100,64,Gradient Boosting,568.0472164381625,549.676147019778,18.371069418384536,0.0
100,64,Extra Trees,1302.301066717028,793.091914442808,509.20915227422006,0.0
100,64,Metadata Gradient Boosting,583.4254586912008,565.0543892728201,18.37106941838067,0.0
100,64,Ex-post Metadata Gradient Boosting,569.7648398179931,551.3937703996089,18.371069418384195,0.0
100,64,Ex-post Quantile Gradient Boosting,437.6283454251219,437.6283454251243,-2.3874235921539366e-12,2.3874235921539366e-12
100,64,Synthetic Control,342.56894738391816,342.5689473839193,-1.1368683772161603e-12,1.1368683772161603e-12
100,64,Feasible Quantile Projection,-5.35707629079063e-06,-5.357076588552445e-06,2.97761815204467e-13,0.0
100,64,Tail-Risk Feasible Counterfactual,-5.357076325109014e-06,-5.357076588552445e-06,2.634434308546106e-13,0.0
100,64,Single Feasible Projection,-5.35707629079063e-06,-5.357076588552445e-06,2.97761815204467e-13,0.0
100,64,Risk-Constrained Convex Verifier,-5.35707629079063e-06,-5.357076588552445e-06,2.97761815204467e-13,0.0
100,64,Trace-Anchored Reference,33.44605563548244,33.44605563548612,-3.680611371237319e-12,3.680611371237319e-12
100,65,High-5-of-10,2033.0304644982325,933.4867985949022,1099.5436659033303,0.0
100,65,Ridge,323.96566393139966,323.96566393140165,-1.9895196601282805e-12,1.9895196601282805e-12
100,65,Gradient Boosting,317.37969790740146,317.37969790740317,-1.7053025658242404e-12,1.7053025658242404e-12
100,65,Extra Trees,467.552791903844,463.4140083172824,4.138783586561601,0.0
100,65,Metadata Gradient Boosting,202.07647052980974,202.07647052980974,0.0,0.0
100,65,Ex-post Metadata Gradient Boosting,229.36258027986395,229.36258027986696,-3.0127011996228248e-12,3.0127011996228248e-12
100,65,Ex-post Quantile Gradient Boosting,211.6506371517271,211.65063715172437,2.7284841053187847e-12,0.0
100,65,Synthetic Control,66.96106097826159,66.96106097825759,3.993250174971763e-12,0.0
100,65,Feasible Quantile Projection,-0.0002630375996961476,-0.0002630376002343837,5.382361223382759e-13,0.0
100,65,Tail-Risk Feasible Counterfactual,-0.0002630375997368002,-0.0002630376002343837,4.975835282000629e-13,0.0
100,65,Single Feasible Projection,-0.0002630375996961476,-0.0002630376002343837,5.382361223382759e-13,0.0
100,65,Risk-Constrained Convex Verifier,-0.0002630375996961476,-0.0002630376002343837,5.382361223382759e-13,0.0
100,65,Trace-Anchored Reference,28.38785292700301,28.387852927004133,-1.1226575225009583e-12,1.1226575225009583e-12
100,66,High-5-of-10,2033.8840939237982,930.4453429000168,1103.4387510237814,0.0
100,66,Ridge,337.6659182360102,337.66591823601266,-2.4442670110147446e-12,2.4442670110147446e-12
100,66,Gradient Boosting,327.8319891281459,327.83198912814623,-3.410605131648481e-13,3.410605131648481e-13
100,66,Extra Trees,487.88741275485745,483.59734015731374,4.290072597543713,0.0
100,66,Metadata Gradient Boosting,212.5287617505542,212.5287617505528,1.3926637620897964e-12,0.0
100,66,Ex-post Metadata Gradient Boosting,227.98393610471766,227.98393610471248,5.172751116333529e-12,0.0
100,66,Ex-post Quantile Gradient Boosting,222.10292837247155,222.10292837246743,4.121147867408581e-12,0.0
100,66,Synthetic Control,77.68591276892076,77.68591276891675,4.007461029686965e-12,0.0
100,66,Feasible Quantile Projection,0.0,0.0,0.0,0.0
100,66,Tail-Risk Feasible Counterfactual,-4.5770365370159273e-14,0.0,-4.5770365370159273e-14,4.5770365370159273e-14
100,66,Single Feasible Projection,0.0,0.0,0.0,0.0
100,66,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0
100,66,Trace-Anchored Reference,37.11419195562115,37.11419195561757,3.581135388230905e-12,0.0
100,67,High-5-of-10,482.62895835581617,478.5700125479343,4.058945807881855,0.0
100,67,Ridge,323.42170016057287,323.42170016057935,-6.480149750132114e-12,6.480149750132114e-12
100,67,Gradient Boosting,312.89784793696583,312.89784793697254,-6.707523425575346e-12,6.707523425575346e-12
100,67,Extra Trees,462.5256514753564,458.46670566747343,4.058945807882992,0.0
100,67,Metadata Gradient Boosting,197.59462055937408,197.5946205593791,-5.030642569181509e-12,5.030642569181509e-12
100,67,Ex-post Metadata Gradient Boosting,213.04979491353757,213.0497949135388,-1.2221335055073723e-12,1.2221335055073723e-12
100,67,Ex-post Quantile Gradient Boosting,183.8817330354442,183.88173303545045,-6.252776074688882e-12,6.252776074688882e-12
100,67,Synthetic Control,45.355350277039655,45.355350277041,-1.3429257705865894e-12,1.3429257705865894e-12
100,67,Feasible Quantile Projection,0.0,0.0,0.0,0.0
100,67,Tail-Risk Feasible Counterfactual,-4.5770365370159273e-14,0.0,-4.5770365370159273e-14,4.5770365370159273e-14
100,67,Single Feasible Projection,0.0,0.0,0.0,0.0
100,67,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0
100,67,Trace-Anchored Reference,20.79919987246983,20.799199872475583,-5.751843445978011e-12,5.751843445978011e-12
100,68,High-5-of-10,458.0463035316002,456.2386154114465,1.8076881201536708,0.0
100,68,Ridge,223.86576279342094,222.05807467326667,1.8076881201542676,0.0
100,68,Gradient Boosting,161.89687429081962,160.089186170655,1.807688120164613,0.0
100,68,Extra Trees,184.68245230060631,182.8747641804439,1.8076881201624246,0.0
100,68,Metadata Gradient Boosting,263.84238579694875,262.03469767679053,1.8076881201582182,0.0
100,68,Ex-post Metadata Gradient Boosting,142.79430387475767,140.9866157546021,1.807688120155575,0.0
100,68,Ex-post Quantile Gradient Boosting,105.319358575421,103.51167045526745,1.807688120153557,0.0
100,68,Synthetic Control,53.79980630523943,53.799806305236416,3.0127011996228248e-12,0.0
100,68,Feasible Quantile Projection,0.0,0.0,0.0,0.0
100,68,Tail-Risk Feasible Counterfactual,-4.0416577170362115e-14,0.0,-4.0416577170362115e-14,4.0416577170362115e-14
100,68,Single Feasible Projection,0.0,0.0,0.0,0.0
100,68,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0
100,68,Trace-Anchored Reference,34.96218188788673,34.96218188788771,-9.805489753489383e-13,9.805489753489383e-13
100,69,High-5-of-10,217.85746893784273,216.06670183936149,1.7907670984812398,0.0
100,69,Ridge,85.15432724124416,83.36356014275952,1.7907670984846362,0.0
100,69,Gradient Boosting,160.88619404207515,159.09542694358242,1.7907670984927222,0.0
100,69,Extra Trees,152.75350141282973,150.9627343143402,1.790767098489539,0.0
100,69,Metadata Gradient Boosting,257.18324719114975,255.3924800926652,1.7907670984845367,0.0
100,69,Ex-post Metadata Gradient Boosting,132.81200022926603,131.02123313078118,1.7907670984848494,0.0
100,69,Ex-post Quantile Gradient Boosting,85.90157686658114,84.11080976809899,1.7907670984821493,0.0
100,69,Synthetic Control,48.05229980721745,48.05229980721924,-1.7905676941154525e-12,1.7905676941154525e-12
100,69,Feasible Quantile Projection,-0.0006007578381160283,-0.000600757837673882,-4.421463195569686e-13,4.421463195569686e-13
100,69,Tail-Risk Feasible Counterfactual,-0.0006007578381621875,-0.000600757837673882,-4.883054681090182e-13,4.883054681090182e-13
100,69,Single Feasible Projection,-0.0006007578381160283,-0.000600757837673882,-4.421463195569686e-13,4.421463195569686e-13
100,69,Risk-Constrained Convex Verifier,-0.0006007578381160283,-0.000600757837673882,-4.421463195569686e-13,4.421463195569686e-13
100,69,Trace-Anchored Reference,34.344515025351775,34.344515025357396,-5.6203930398623925e-12,5.6203930398623925e-12
100,70,High-5-of-10,213.13193931332617,211.3375199627626,1.7944193505635724,0.0
100,70,Ridge,98.81406096534084,97.01964161477372,1.794419350567125,0.0
100,70,Gradient Boosting,162.01480976575056,160.22039041517564,1.7944193505749126,0.0
100,70,Extra Trees,145.1550109042085,143.3605915536391,1.7944193505693988,0.0
100,70,Metadata Gradient Boosting,263.39287843944635,261.59845908887655,1.7944193505697967,0.0
100,70,Ex-post Metadata Gradient Boosting,133.3731731205081,131.5787537699398,1.7944193505683188,0.0
100,70,Ex-post Quantile Gradient Boosting,86.46274975782322,84.6683304072576,1.7944193505656187,0.0
100,70,Synthetic Control,44.59276002841919,44.59276002841216,7.034373084024992e-12,0.0
100,70,Feasible Quantile Projection,-0.0006257894146981524,-0.0006257894165173639,1.8192114481507815e-12,0.0
100,70,Tail-Risk Feasible Counterfactual,-0.0006257894147443393,-0.0006257894165173639,1.7730245440231163e-12,0.0
100,70,Single Feasible Projection,-0.0006257894146981524,-0.0006257894165173639,1.8192114481507815e-12,0.0
100,70,Risk-Constrained Convex Verifier,-0.0006257894146981524,-0.0006257894165173639,1.8192114481507815e-12,0.0
100,70,Trace-Anchored Reference,34.04895964201234,34.04895964200841,3.929301328753354e-12,0.0
100,71,High-5-of-10,209.99250913419252,208.18401808001,1.8084910541825252,0.0
100,71,Ridge,72.10169965401701,72.10169965401656,4.547473508864641e-13,0.0
100,71,Gradient Boosting,164.6309189415421,162.82242788735311,1.808491054188977,0.0
100,71,Extra Trees,152.78506076029552,150.97656970610115,1.808491054194377,0.0
100,71,Metadata Gradient Boosting,258.24744141101405,256.43895035682726,1.8084910541867885,0.0
100,71,Ex-post Metadata Gradient Boosting,134.68678076459972,132.87828971041745,1.8084910541822694,0.0
100,71,Ex-post Quantile Gradient Boosting,87.12681156878435,85.31832051459787,1.8084910541864758,0.0
100,71,Synthetic Control,40.21482394006168,40.214823940055794,5.8832938520936295e-12,0.0
100,71,Feasible Quantile Projection,0.0,0.0,0.0,0.0
100,71,Tail-Risk Feasible Counterfactual,-4.617028625751134e-14,0.0,-4.617028625751134e-14,4.617028625751134e-14
100,71,Single Feasible Projection,0.0,0.0,0.0,0.0
100,71,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0
100,71,Trace-Anchored Reference,33.703110342965054,33.703110342961736,3.318234575999668e-12,0.0
101,64,High-5-of-10,1953.7417324496362,850.3029814258589,1103.4387510237773,0.0
101,64,Ridge,509.9786226421304,505.688550044586,4.290072597544395,0.0
101,64,Gradient Boosting,449.9078118739173,445.6177392763748,4.290072597542519,0.0
101,64,Extra Trees,1224.7414351347534,715.5003667458914,509.241068388862,0.0
101,64,Metadata Gradient Boosting,403.99576501520187,403.99576501519914,2.7284841053187847e-12,0.0
101,64,Ex-post Metadata Gradient Boosting,395.93577898112807,395.9357789811256,2.4442670110147446e-12,0.0
101,64,Ex-post Quantile Gradient Boosting,353.5720986758107,353.5720986758097,1.0231815394945443e-12,0.0
101,64,Synthetic Control,406.330656493448,406.3306564934501,-2.1032064978498966e-12,2.1032064978498966e-12
101,64,Feasible Quantile Projection,105.36742072268879,105.36742072268316,5.6274984672199935e-12,0.0
101,64,Tail-Risk Feasible Counterfactual,29.55048423872513,29.550484238723584,1.545430450278218e-12,0.0
101,64,Single Feasible Projection,0.0,0.0,0.0,0.0
101,64,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0
101,64,Trace-Anchored Reference,86.60854857769532,86.608548577693,2.3163693185779266e-12,0.0
101,65,High-5-of-10,2064.4544881204915,961.1299179252965,1103.324570195195,0.0
101,65,Ridge,341.64658807878203,341.6465880787873,-5.286437954055145e-12,5.286437954055145e-12
101,65,Gradient Boosting,224.44017048176417,224.44017048176465,-4.831690603168681e-13,4.831690603168681e-13
101,65,Extra Trees,214.83980417689216,214.839804176896,-3.836930773104541e-12,3.836930773104541e-12
101,65,Metadata Gradient Boosting,239.7091717646525,239.70917176465082,1.6768808563938364e-12,0.0
101,65,Ex-post Metadata Gradient Boosting,283.45973258528187,283.45973258528466,-2.7853275241795927e-12,2.7853275241795927e-12
101,65,Ex-post Quantile Gradient Boosting,94.93943481453735,94.93943481453607,1.2789769243681803e-12,0.0
101,65,Synthetic Control,68.25099529813092,68.25099529812724,3.680611371237319e-12,0.0
101,65,Feasible Quantile Projection,57.538006241147656,57.53800624114592,1.7337242752546445e-12,0.0
101,65,Tail-Risk Feasible Counterfactual,16.136573458557983,16.136573458559724,-1.7408297026122455e-12,1.7408297026122455e-12
101,65,Single Feasible Projection,-2.8440076833280425e-06,-2.844004484359175e-06,-3.1989688675793104e-12,3.1989688675793104e-12
101,65,Risk-Constrained Convex Verifier,-2.8440076833280425e-06,-2.844004484359175e-06,-3.1989688675793104e-12,3.1989688675793104e-12
101,65,Trace-Anchored Reference,83.2450424158177,83.24504241581599,1.7053025658242404e-12,0.0
101,66,High-5-of-10,1921.5684150914728,818.1351798008036,1103.4332352906692,0.0
101,66,Ridge,256.20321313072225,256.20321313072054,1.7053025658242404e-12,0.0
101,66,Gradient Boosting,224.74259074143757,224.74259074143265,4.916955731459893e-12,0.0
101,66,Extra Trees,286.32438639199216,286.32438639199245,-2.8421709430404007e-13,2.8421709430404007e-13
101,66,Metadata Gradient Boosting,276.20475311729876,276.2047531172975,1.2505552149377763e-12,0.0
101,66,Ex-post Metadata Gradient Boosting,283.7621528449552,283.76215284495265,2.5579538487363607e-12,0.0
101,66,Ex-post Quantile Gradient Boosting,86.29320497380088,86.2932049737974,3.481659405224491e-12,0.0
101,66,Synthetic Control,66.28014389971247,66.28014389970485,7.617018127348274e-12,0.0
101,66,Feasible Quantile Projection,49.824931853434876,49.82493185342901,5.8690829973784275e-12,0.0
101,66,Tail-Risk Feasible Counterfactual,13.973437641930255,13.973437641925557,4.6984638402136625e-12,0.0
101,66,Single Feasible Projection,0.0,0.0,0.0,0.0
101,66,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0
101,66,Trace-Anchored Reference,83.09777465578524,83.09777465578009,5.158540261618327e-12,0.0
101,67,High-5-of-10,262.1155840699975,260.11850623132705,1.9970778386704637,0.0
101,67,Ridge,-148.0109241106294,-148.01092411063655,7.16227077646181e-12,0.0
101,67,Gradient Boosting,227.96870634651904,225.9716285078539,1.9970778386651489,0.0
101,67,Extra Trees,31.25927037054023,31.259270370537706,2.5224267119483557e-12,0.0
101,67,Metadata Gradient Boosting,220.13560333841554,218.13852549974763,1.9970778386679058,0.0
101,67,Ex-post Metadata Gradient Boosting,79.56338923909638,79.56338923909789,-1.5063505998114124e-12,1.5063505998114124e-12
101,67,Ex-post Quantile Gradient Boosting,-160.8877038132474,-160.8877038132523,4.888534022029489e-12,0.0
101,67,Synthetic Control,-179.84689630532247,-179.8468963053274,4.916955731459893e-12,0.0
101,67,Feasible Quantile Projection,-0.0015905046706166104,-0.0015905046711850446,5.684341886080801e-13,0.0
101,67,Tail-Risk Feasible Counterfactual,-0.0015905059509585917,-0.0015905059553915635,4.432971784790185e-12,0.0
101,67,Single Feasible Projection,-0.0015905046706166104,-0.0015905046711850446,5.684341886080801e-13,0.0
101,67,Risk-Constrained Convex Verifier,-0.0015905046706166104,-0.0015905046711850446,5.684341886080801e-13,0.0
101,67,Trace-Anchored Reference,-143.67812691503127,-143.67812691503786,6.59383658785373e-12,0.0
101,68,High-5-of-10,204.148084173692,204.14808417368477,7.247535904753022e-12,0.0
101,68,Ridge,-174.67771033670192,-179.63465306441503,4.956942727713113,0.0
101,68,Gradient Boosting,-104.34591449409172,-104.34591449409709,5.3717030823463574e-12,0.0
101,68,Extra Trees,-52.24982183985264,-52.24982183985776,5.115907697472721e-12,0.0
101,68,Metadata Gradient Boosting,197.7720638222626,197.7720638222563,6.281197784119286e-12,0.0
101,68,Ex-post Metadata Gradient Boosting,56.460797499527416,56.46079749952332,4.092726157978177e-12,0.0
101,68,Ex-post Quantile Gradient Boosting,-187.9456628776578,-192.90260560536626,4.9569427277084515,0.0
101,68,Synthetic Control,-205.5206671116961,-210.4776098394068,4.956942727710697,0.0
101,68,Feasible Quantile Projection,-85.72674152879785,-85.72674152880427,6.423306331271306e-12,0.0
101,68,Tail-Risk Feasible Counterfactual,-25.04492934336802,-25.044929343370313,2.2950530365051236e-12,0.0
101,68,Single Feasible Projection,-1.3934690327306214,-1.3934690327369026,6.281197784119286e-12,0.0
101,68,Risk-Constrained Convex Verifier,-1.3934690327306214,-1.3934690327369026,6.281197784119286e-12,0.0
101,68,Trace-Anchored Reference,1.6786556857474744,1.678655685747799,-3.2462921240039577e-13,3.2462921240039577e-13
101,69,High-5-of-10,220.2406321912147,218.4321411370256,1.8084910541890906,0.0
101,69,Ridge,74.97435458894472,74.97435458894324,1.4779288903810084e-12,0.0
101,69,Gradient Boosting,150.45025825523143,148.64176720104297,1.8084910541884653,0.0
101,69,Extra Trees,134.99011007553142,133.1816190213467,1.8084910541847137,0.0
101,69,Metadata Gradient Boosting,493.2856868172647,491.4771957630801,1.8084910541846284,0.0
101,69,Ex-post Metadata Gradient Boosting,326.99912522611993,325.19063417192956,1.8084910541903696,0.0
101,69,Ex-post Quantile Gradient Boosting,84.33327249606742,82.52478144188353,1.8084910541838894,0.0
101,69,Synthetic Control,36.178178318182994,36.17817831817956,3.431921413721284e-12,0.0
101,69,Feasible Quantile Projection,84.33327249606742,82.52478144188353,1.8084910541838894,0.0
101,69,Tail-Risk Feasible Counterfactual,23.094542933050185,23.094542933045886,4.298783551348606e-12,0.0
101,69,Single Feasible Projection,0.0,0.0,0.0,0.0
101,69,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0
101,69,Trace-Anchored Reference,263.9418124261885,262.13332137199905,1.80849105418946,0.0
101,70,High-5-of-10,-768.025216006429,-805.7396414092073,37.71442540277826,0.0
101,70,Ridge,-905.9723625769675,-943.6867879797537,37.71442540278622,0.0
101,70,Gradient Boosting,-833.2431219199078,-870.9575473226942,37.71442540278633,0.0
101,70,Extra Trees,-803.4226546720048,-841.1370800747936,37.714425402788834,0.0
101,70,Metadata Gradient Boosting,-536.0892623847202,-573.8036877875056,37.71442540278542,0.0
101,70,Ex-post Metadata Gradient Boosting,-713.4475847282415,-751.1620101310218,37.71442540278031,0.0
101,70,Ex-post Quantile Gradient Boosting,-895.7092046068337,-957.5001721204244,61.79096751359066,0.0
101,70,Synthetic Control,-925.2899618503022,-987.0809293638922,61.790967513589976,0.0
101,70,Feasible Quantile Projection,-346.0023436033423,-383.7167690061324,37.714425402790084,0.0
101,70,Tail-Risk Feasible Counterfactual,-123.26565830530726,-123.26565830531399,6.73594513500575e-12,0.0
101,70,Single Feasible Projection,-19.213700007507384,-19.21370000751267,5.286437954055145e-12,0.0
101,70,Risk-Constrained Convex Verifier,-19.213700007507384,-19.21370000751267,5.286437954055145e-12,0.0
101,70,Trace-Anchored Reference,-766.2102593266764,-803.9246847294526,37.714425402776214,0.0
101,71,High-5-of-10,211.71450157793487,209.90601052375132,1.8084910541835484,0.0
101,71,Ridge,79.23784871115362,77.4293576569653,1.8084910541883232,0.0
101,71,Gradient Boosting,151.02289537462772,149.21440432044255,1.8084910541851684,0.0
101,71,Extra Trees,171.25660114468792,169.44811009049226,1.808491054195656,0.0
101,71,Metadata Gradient Boosting,505.0431538920145,503.2346628378291,1.8084910541854242,0.0
101,71,Ex-post Metadata Gradient Boosting,334.32944333362985,332.520952279443,1.8084910541868453,0.0
101,71,Ex-post Quantile Gradient Boosting,84.37466717332525,82.5661761191368,1.8084910541884511,0.0
101,71,Synthetic Control,30.087205134344742,30.087205134343094,1.6484591469634324e-12,0.0
101,71,Feasible Quantile Projection,84.37466717332525,82.5661761191368,1.8084910541884511,0.0
101,71,Tail-Risk Feasible Counterfactual,23.107302406172398,23.107302406173403,-1.0054179711005418e-12,1.0054179711005418e-12
101,71,Single Feasible Projection,0.0,0.0,0.0,0.0
101,71,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0
101,71,Trace-Anchored Reference,227.38968994958668,225.58119889540103,1.8084910541856516,0.0
102,64,High-5-of-10,1952.2065480022713,848.7880495784193,1103.418498423852,0.0
102,64,Ridge,646.107678973467,627.7121930469293,18.39548592653773,0.0
102,64,Gradient Boosting,523.126243231854,518.8369486080701,4.289294623783917,0.0
102,64,Extra Trees,1977.5406074457244,874.1221090218714,1103.418498423853,0.0
102,64,Metadata Gradient Boosting,567.8743108036692,549.4788248771329,18.395485926536367,0.0
102,64,Ex-post Metadata Gradient Boosting,500.350643371557,496.0613487477749,4.289294623782098,0.0
102,64,Ex-post Quantile Gradient Boosting,298.7624283399266,298.76242833992364,2.9558577807620168e-12,0.0
102,64,Synthetic Control,416.31978172329843,416.31978172329764,7.958078640513122e-13,0.0
102,64,Feasible Quantile Projection,59.33765717607788,59.337657176070934,6.94910795573378e-12,0.0
102,64,Tail-Risk Feasible Counterfactual,16.64128696697966,16.64128696698026,-6.004086117172847e-13,6.004086117172847e-13
102,64,Single Feasible Projection,-1.4168329186062256e-06,-1.4168326742947102e-06,-2.443115154626696e-13,2.443115154626696e-13
102,64,Risk-Constrained Convex Verifier,-1.4168329186062256e-06,-1.4168326742947102e-06,-2.443115154626696e-13,2.443115154626696e-13
102,64,Trace-Anchored Reference,39.41908366227389,39.41908366226926,4.632738637155853e-12,0.0
102,65,High-5-of-10,2078.5303701017388,975.1410877953131,1103.3892823064257,0.0
102,65,Ridge,735.0231209661914,677.7551966644387,57.267924301752714,0.0
102,65,Gradient Boosting,501.8015646538384,497.5136705227342,4.287894131104224,0.0
102,65,Extra Trees,707.0893817563908,649.8214574546328,57.26792430175806,0.0
102,65,Metadata Gradient Boosting,531.435700910652,527.147806779547,4.287894131105077,0.0
102,65,Ex-post Metadata Gradient Boosting,500.1060705890891,495.8181764579858,4.287894131103258,0.0
102,65,Ex-post Quantile Gradient Boosting,351.3489903401745,351.34899034017144,3.069544618483633e-12,0.0
102,65,Synthetic Control,154.75302411788644,154.75302411788653,-8.526512829121202e-14,8.526512829121202e-14
102,65,Feasible Quantile Projection,40.38783510488256,40.38783510488065,1.9113599591946695e-12,0.0
102,65,Tail-Risk Feasible Counterfactual,11.326797627710084,11.32679762771295,-2.865263581952604e-12,2.865263581952604e-12
102,65,Single Feasible Projection,0.0,0.0,0.0,0.0
102,65,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0
102,65,Trace-Anchored Reference,38.79145687649828,38.79145687649725,1.0302869668521453e-12,0.0
102,66,High-5-of-10,611.9169482229827,562.2592048194892,49.65774340349344,0.0
102,66,Ridge,366.6193952481676,364.26769929744114,2.35169595072648,0.0
102,66,Gradient Boosting,250.8752081845711,250.87520818457415,-3.0411229090532288e-12,3.0411229090532288e-12
102,66,Extra Trees,317.16840903197436,314.8167130812508,2.351695950723581,0.0
102,66,Metadata Gradient Boosting,204.1411747448615,204.1411747448692,-7.702283255639486e-12,7.702283255639486e-12
102,66,Ex-post Metadata Gradient Boosting,149.194921716064,149.19492171606908,-5.087485988042317e-12,5.087485988042317e-12
102,66,Ex-post Quantile Gradient Boosting,108.37946212716778,108.37946212716633,1.4495071809506044e-12,0.0
102,66,Synthetic Control,2.5532567235282535,2.5532567235241004,4.1531222905177856e-12,0.0
102,66,Feasible Quantile Projection,-25.27977904312132,-25.27977904312138,6.039613253960852e-14,0.0
102,66,Tail-Risk Feasible Counterfactual,-7.09019880353767,-7.090198803540261,2.5908164502652653e-12,0.0
102,66,Single Feasible Projection,-0.0005918454553004437,-0.000591845455346629,4.618527782440651e-14,0.0
102,66,Risk-Constrained Convex Verifier,-0.0005918454553004437,-0.000591845455346629,4.618527782440651e-14,0.0
102,66,Trace-Anchored Reference,-92.65702353695652,-92.65702353695451,-2.0037305148434825e-12,2.0037305148434825e-12
102,67,High-5-of-10,435.4635409224683,435.4635409224684,-5.684341886080802e-14,5.684341886080802e-14
102,67,Ridge,414.57893473754376,414.5789347375394,4.376943252282217e-12,0.0
102,67,Gradient Boosting,283.8630777746368,283.86307777464026,-3.467448550509289e-12,3.467448550509289e-12
102,67,Extra Trees,566.3929779619178,547.9946351779035,18.39834278401429,0.0
102,67,Metadata Gradient Boosting,325.70929869856167,325.709298698559,2.6716406864579767e-12,0.0
102,67,Ex-post Metadata Gradient Boosting,255.18739621440744,255.18739621440545,1.9895196601282805e-12,0.0
102,67,Ex-post Quantile Gradient Boosting,180.34867968356872,180.34867968356048,8.242295734817162e-12,0.0
102,67,Synthetic Control,94.81322562453074,94.81322562452624,4.504840944719035e-12,0.0
102,67,Feasible Quantile Projection,19.79455469607135,19.79455469606546,5.8903992794512305e-12,0.0
102,67,Tail-Risk Feasible Counterfactual,5.551437065588024,5.551437065587379,6.448175327022909e-13,0.0
102,67,Single Feasible Projection,0.0,0.0,0.0,0.0
102,67,Risk-Constrained Convex Verifier,0.0,0.0,0.0,0.0
102,67,Trace-Anchored Reference,32.14557524046916,32.145575240465405,3.751665644813329e-12,0.0
102,68,High-5-of-10,336.7472762692683,334.93878521508304,1.8084910541852537,0.0
102,68,Ridge,464.03639337921646,462.22790232502666,1.8084910541898012,0.0
102,68,Gradient Boosting,284.02568223256003,282.21719117836983,1.808491054190199,0.0
102,68,Extra Trees,406.2446786617923,404.43618760760364,1.8084910541886643,0.0
102,68,Metadata Gradient Boosting,337.31608169406366,335.5075906398706,1.8084910541930412,0.0
102,68,Ex-post Metadata Gradient Boosting,230.59178879235998,228.78329773817677,1.8084910541832073,0.0
