day,baseline_method,mechanism,payment_usd,realized_grid_value_usd,payment_error_usd,absolute_percentage_value_error,overpayment_ratio,congestion_relief_index
72,Extra Trees,Nodal signed linear,1095.3465948092007,429.7041711733327,665.642423635868,1.549071357204404,0.6077002720329056,0.001236025006632474
72,Extra Trees,Nodal exact net value,1089.8220669071234,429.7041711733327,660.1178957337906,1.5362147729013185,0.6057116255749729,0.001236025006632474
72,Metadata Gradient Boosting,Uniform gross,4935.790532194828,429.7041711733327,4506.086361021496,10.486485036245655,0.9129411654788654,0.001236025006632474
72,Metadata Gradient Boosting,Nodal gross,4935.455829373011,429.7041711733327,4505.751658199678,10.48570612171731,0.9129352614978379,0.001236025006632474
72,Metadata Gradient Boosting,Uniform signed net,1915.727874281869,429.7041711733327,1486.0237031085362,3.458248261939977,0.7756966545499517,0.001236025006632474
72,Metadata Gradient Boosting,Nodal signed linear,1915.4172307224258,429.7041711733327,1485.713059549093,3.4575253377044617,0.7756602768936854,0.001236025006632474
72,Metadata Gradient Boosting,Nodal exact net value,1910.0032558573293,429.7041711733327,1480.2990846839966,3.4449260304873284,0.7750243776519352,0.001236025006632474
72,Ex-post Metadata Gradient Boosting,Uniform gross,5518.54723200775,429.7041711733327,5088.843060834417,11.84266619274146,0.9221345486215947,0.001236025006632474
72,Ex-post Metadata Gradient Boosting,Nodal gross,5518.178136033377,429.7041711733327,5088.473964860044,11.841807239072557,0.9221293404126645,0.001236025006632474
72,Ex-post Metadata Gradient Boosting,Uniform signed net,2372.3452646008077,429.7041711733327,1942.641093427475,4.520880232842465,0.8188694632331949,0.001236025006632474
72,Ex-post Metadata Gradient Boosting,Nodal signed linear,2371.985858821088,429.7041711733327,1942.2816876477555,4.520043830024363,0.8188420181447026,0.001236025006632474
72,Ex-post Metadata Gradient Boosting,Nodal exact net value,2366.5718839559922,429.7041711733327,1936.8677127826595,4.507444522807231,0.8184275854511406,0.001236025006632474
72,Ex-post Quantile Gradient Boosting,Uniform gross,5168.755449011119,429.7041711733327,4739.051277837786,11.028636898956613,0.916865060571681,0.001236025006632474
72,Ex-post Quantile Gradient Boosting,Nodal gross,5168.384214180249,429.7041711733327,4738.680043006916,11.027772967778436,0.9168590891531683,0.001236025006632474
72,Ex-post Quantile Gradient Boosting,Uniform signed net,2404.730139838459,429.7041711733327,1975.0259686651261,4.596245745700352,0.8213087763759643,0.001236025006632474
72,Ex-post Quantile Gradient Boosting,Nodal signed linear,2404.383446684383,429.7041711733327,1974.6792755110505,4.595438927481369,0.8212830105090393,0.001236025006632474
72,Ex-post Quantile Gradient Boosting,Nodal exact net value,2398.9694718192986,429.7041711733327,1969.265300645966,4.582839620264263,0.8208796834553049,0.001236025006632474
72,Synthetic Control,Uniform gross,5878.658063750968,429.7041711733327,5448.953892577635,12.680709795529662,0.9269043774083445,0.001236025006632474
72,Synthetic Control,Nodal gross,5878.285067611847,429.7041711733327,5448.580896438514,12.679841765465858,0.9268997392554309,0.001236025006632474
72,Synthetic Control,Uniform signed net,2884.418509053092,429.7041711733327,2454.714337879759,5.712568093479326,0.8510257198029153,0.001236025006632474
72,Synthetic Control,Nodal signed linear,2884.0519515668166,429.7041711733327,2454.347780393484,5.711715047335337,0.8510067854568681,0.001236025006632474
72,Synthetic Control,Nodal exact net value,2864.007950705869,429.7041711733327,2434.3037795325363,5.665069000576665,0.8499640438960978,0.001236025006632474
72,Feasible Quantile Projection,Uniform gross,924.0640760496678,429.7041711733327,494.3599048763351,1.1504656878858217,0.534984442842645,0.001236025006632474
72,Feasible Quantile Projection,Nodal gross,924.0183583929129,429.7041711733327,494.31418721958016,1.1503592945579886,0.5349614352677038,0.001236025006632474
72,Feasible Quantile Projection,Uniform signed net,0.0,429.7041711733327,-429.7041711733327,1.0,0.0,0.001236025006632474
72,Feasible Quantile Projection,Nodal signed linear,-0.007078207688181237,429.7041711733327,-429.71124938102093,1.000016472280613,0.0,0.001236025006632474
72,Feasible Quantile Projection,Nodal exact net value,-0.007078207665472291,429.7041711733327,-429.7112493809982,1.0000164722805602,0.0,0.001236025006632474
72,Tail-Risk Feasible Counterfactual,Uniform gross,1336.6336354601997,429.7041711733327,906.929464286867,2.1105903203369945,0.6785176133732512,0.001236025006632474
72,Tail-Risk Feasible Counterfactual,Nodal gross,1336.565425235241,429.7041711733327,906.8612540619083,2.110431582699488,0.6785012068543498,0.001236025006632474
72,Tail-Risk Feasible Counterfactual,Uniform signed net,120.93920936482228,429.7041711733327,-308.76496180851046,0.7185523960947584,0.0,0.001236025006632474
72,Tail-Risk Feasible Counterfactual,Nodal signed linear,120.90549403439522,429.7041711733327,-308.7986771389375,0.7186308578195655,0.0,0.001236025006632474
72,Tail-Risk Feasible Counterfactual,Nodal exact net value,120.90549403440673,429.7041711733327,-308.798677138926,0.7186308578195387,0.0,0.001236025006632474
